Classification,Filename,Label
3.99E-05,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.24E-23,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.70E-09,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.003112377,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.004216659,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/7.wav.png,nonvocal
5.16E-11,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/8.wav.png,nonvocal
2.41E-10,./temp-spectrograms/Saving Abel - Addicted.mogg_fixed.mogg_extract/9.wav.png,nonvocal
6.61E-11,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/0.wav.png,nonvocal
4.41E-11,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/1.wav.png,nonvocal
4.17E-06,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/10.wav.png,nonvocal
7.82E-06,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.99876994,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/12.wav.png,vocal
0.99877733,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/13.wav.png,vocal
1.89E-08,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/2.wav.png,nonvocal
3.45E-08,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.80E-10,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.29E-06,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.50E-31,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/6.wav.png,nonvocal
3.36E-31,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.000127484,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/8.wav.png,nonvocal
6.33E-05,./temp-spectrograms/Scars On Broadway - They Say.mogg_fixed.mogg_extract/9.wav.png,nonvocal
2.05E-27,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.65E-28,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.028223535,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.004128795,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.01270977,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.000263794,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.997661,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/14.wav.png,vocal
0.9990089,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/15.wav.png,vocal
0.00043466,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.000571011,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/3.wav.png,nonvocal
6.46E-07,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.44E-06,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.013576817,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.003560246,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/7.wav.png,nonvocal
2.59E-16,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/8.wav.png,nonvocal
2.42E-16,./temp-spectrograms/Scott McKeon - Broken Man.mogg_fixed.mogg_extract/9.wav.png,nonvocal
3.92E-07,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.03E-06,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/1.wav.png,nonvocal
4.69E-11,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.75E-12,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.21436262,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.14041482,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.96447366,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/7.wav.png,vocal
0.9772131,./temp-spectrograms/Screaming Trees - Nearly Lost You.mogg_fixed.mogg_extract/8.wav.png,vocal
9.73E-14,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.06E-13,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.9999671,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/10.wav.png,vocal
0.9999763,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/11.wav.png,vocal
0.20650434,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.112563446,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.05874206,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.3996289,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/15.wav.png,nonvocal
0.081951745,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/2.wav.png,nonvocal
0.08047745,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.000837841,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.008873854,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.18E-07,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.000338482,./temp-spectrograms/Seether - Country Song.mogg_fixed.mogg_extract/9.wav.png,nonvocal
6.11E-11,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.96E-11,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.006073019,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.009686583,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000486289,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.001117616,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.9909429,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/14.wav.png,vocal
0.99098325,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/15.wav.png,vocal
1.28E-07,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.10E-06,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.63E-12,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/4.wav.png,nonvocal
2.19E-13,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.006907903,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.005188083,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/7.wav.png,nonvocal
1.96E-05,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/8.wav.png,nonvocal
6.58E-06,./temp-spectrograms/Selena Gomez & The Scene - Falling Down.mogg_fixed.mogg_extract/9.wav.png,nonvocal
0,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.20E-07,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.12131755,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.79E-13,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.20E-34,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.004902739,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.69E-06,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.99999154,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/7.wav.png,vocal
0.99999547,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/8.wav.png,vocal
0.49251962,./temp-spectrograms/Semi Precious Weapons - Magnetic Baby.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.68E-23,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.89E-23,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/1.wav.png,nonvocal
2.08E-08,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/10.wav.png,nonvocal
9.25E-05,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/11.wav.png,nonvocal
3.63E-08,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/12.wav.png,nonvocal
5.25E-06,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.9973469,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/14.wav.png,vocal
0.9954071,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/15.wav.png,vocal
6.77E-06,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.22E-05,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.07E-06,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/4.wav.png,nonvocal
6.41E-08,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/5.wav.png,nonvocal
6.15E-05,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/6.wav.png,nonvocal
6.21E-05,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/7.wav.png,nonvocal
9.42E-12,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/8.wav.png,nonvocal
9.00E-12,./temp-spectrograms/Senses Fail - The Martyr.mogg_fixed.mogg_extract/9.wav.png,nonvocal
8.31E-24,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.65E-08,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/1.wav.png,nonvocal
5.88E-13,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/2.wav.png,nonvocal
6.17E-22,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.82E-13,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.58E-09,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9999943,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/7.wav.png,vocal
5.53E-09,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/8.wav.png,nonvocal
2.14E-21,./temp-spectrograms/Serj Tankian - Beethoven's C.mogg_fixed.mogg_extract/9.wav.png,nonvocal
8.31E-24,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.65E-08,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/1.wav.png,nonvocal
5.88E-13,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/2.wav.png,nonvocal
6.17E-22,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.82E-13,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/5.wav.png,nonvocal
2.58E-09,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9999943,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/7.wav.png,vocal
5.53E-09,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/8.wav.png,nonvocal
2.14E-21,./temp-spectrograms/Serj Tankian - Beethoven's Cunt.mogg_fixed.mogg_extract/9.wav.png,nonvocal
4.03E-10,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.33E-11,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/1.wav.png,nonvocal
3.66E-06,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.61E-06,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.99723357,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/12.wav.png,vocal
0.99948007,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/13.wav.png,vocal
0.0289319,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/14.wav.png,nonvocal
0.029353919,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/15.wav.png,nonvocal
0.2566824,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/16.wav.png,nonvocal
0.24874073,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/17.wav.png,nonvocal
8.70E-12,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.99E-12,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.000843665,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.001103308,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.008418791,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.000211974,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.05449243,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.04263511,./temp-spectrograms/Sex Pistols - Pretty Vacant.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.91E-33,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/0.wav.png,nonvocal
5.10E-36,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/1.wav.png,nonvocal
3.72E-09,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/10.wav.png,nonvocal
1.51E-10,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.008892285,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/12.wav.png,nonvocal
0.006681477,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/13.wav.png,nonvocal
0.9960085,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/14.wav.png,vocal
0.9954855,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/15.wav.png,vocal
6.03E-06,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.08E-05,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.63E-19,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.01E-17,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.020446453,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.022525175,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/7.wav.png,nonvocal
2.80E-09,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/8.wav.png,nonvocal
3.67E-09,./temp-spectrograms/Shadows Fall - Still I Rise.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.56E-27,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/0.wav.png,nonvocal
2.66E-12,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.001922073,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.06779228,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/11.wav.png,nonvocal
1.16E-14,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/2.wav.png,nonvocal
4.35E-06,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/3.wav.png,nonvocal
2.06E-06,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/4.wav.png,nonvocal
1.17E-11,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.026594434,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9318291,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/7.wav.png,vocal
1,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/8.wav.png,vocal
1,./temp-spectrograms/Shaimus - Like a Fool.mogg_fixed.mogg_extract/9.wav.png,vocal
0,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.012011209,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.67E-32,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/2.wav.png,nonvocal
2.95E-23,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.12274683,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.037455384,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.9867807,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/7.wav.png,vocal
8.59E-05,./temp-spectrograms/Shania Twain - Any Man Of Mine.mogg_fixed.mogg_extract/8.wav.png,nonvocal
2.20E-25,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/0.wav.png,nonvocal
1.26E-27,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.9973506,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/10.wav.png,vocal
0.9989004,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/11.wav.png,vocal
9.01E-24,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/2.wav.png,nonvocal
9.18E-24,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/3.wav.png,nonvocal
0.10961146,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0.09381799,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/5.wav.png,nonvocal
0.002533522,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/6.wav.png,nonvocal
0.004552491,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.000749158,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/8.wav.png,nonvocal
0.022215331,./temp-spectrograms/She Wants Revenge - Take The World.mogg_fixed.mogg_extract/9.wav.png,nonvocal
1.51E-31,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/0.wav.png,nonvocal
0.000143343,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/1.wav.png,nonvocal
1.62E-08,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/10.wav.png,nonvocal
5.29E-11,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/11.wav.png,nonvocal
0.000214231,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/2.wav.png,nonvocal
1.22E-12,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/3.wav.png,nonvocal
1.63E-15,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/4.wav.png,nonvocal
0,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/5.wav.png,nonvocal
7.98E-09,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/6.wav.png,nonvocal
6.90E-07,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/7.wav.png,nonvocal
0.9999982,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/8.wav.png,vocal
0.9999988,./temp-spectrograms/Shinedown - Devour.mogg_fixed.mogg_extract/9.wav.png,vocal
1.38E-25,./temp-spectrograms/Shinedown - Junkies for Fame.mogg_fixed.mogg_extract/0.wav.png,nonvocal
8.22E-21,./temp-spectrograms/Shinedown - Junkies for Fame.mogg_fixed.mogg_extract/1.wav.png,nonvocal
0.118878536,./temp-spectrograms/Shinedown - Junkies for Fame.mogg_fixed.mogg_extract/10.wav.png,nonvocal
0.251061,./temp-spectrograms/Shinedown - Junkies for Fame.mogg_fixed.mogg_extract/11.wav.png,nonvocal
2.70E-18,./temp-spectrograms/Shinedown - Junkies for Fame.mogg_fixed.mogg_extract/2.wav.png,nonvocal
